EStree IncrementalDynamicSSSP Dijkstra Dsource ScaledEStree
14 719 371 1 1
14 708 370 1 1
14 723 370 1 1
13 719 369 1 1
14 714 374 1 1
14 720 371 1 1
14 717 369 1 1
14 717 369 1 1
13 715 371 1 1
11 702 369 1 1
14 784 372 1 1
14 711 372 1 1
16 718 370 1 1
13 712 374 1 1
15 727 371 1 1
13 743 371 1 1
15 729 370 1 1
12 691 370 1 1
46 712 374 1 1
72 602 371 0 1
42 560 373 0 0
47 596 371 0 1
43 571 371 0 0
38 837 374 1 1
37 570 374 0 0
45 556 372 1 0
43 555 369 0 0
43 554 376 1 0
42 642 369 1 1
44 560 378 0 0
44 622 377 1 1
49 571 370 0 0
42 571 372 0 1
44 586 374 0 1
54 575 371 1 1
23 573 370 0 0
16 568 371 0 0
19 597 369 0 0
14 673 371 1 1
15 674 369 1 1
15 676 371 1 1
15 703 375 1 1
14 672 373 1 1
15 700 370 1 1
14 699 374 1 1
15 718 374 1 1
14 707 372 1 1
14 708 371 1 1
15 1219 377 3 4
15 741 376 1 1
14 699 372 1 1
15 696 371 1 1
15 688 372 1 1
14 696 373 1 1
16 706 371 1 1
15 697 371 1 1
15 704 371 1 1
15 701 372 1 1
15 703 378 1 1
15 691 372 1 1
15 707 371 1 1
15 725 375 1 1
14 695 373 1 1
14 694 375 1 1
16 762 372 1 1
15 689 372 1 1
16 702 373 1 1
16 707 376 1 1
15 715 373 1 1
15 710 371 1 1
14 701 372 1 2
14 707 376 1 1
15 717 374 1 1
14 736 371 1 1
15 699 373 1 1
16 744 372 1 1
16 701 378 1 1
17 696 373 1 1
15 708 375 1 1
15 718 372 1 1
14 760 376 1 1
15 718 375 1 1
15 746 375 1 1
15 727 372 1 1
15 711 374 1 1
14 709 386 1 1
15 714 378 1 1
15 716 376 1 1
16 706 374 1 1
14 711 377 1 1
15 715 379 1 1
14 742 374 1 1
15 710 375 1 1
14 723 373 1 1
17 726 385 1 1
17 733 377 1 1
15 725 378 1 1
16 709 374 1 1
15 1722 380 3 6
17 722 375 1 1
17 707 374 1 1
16 723 392 1 1
16 700 394 1 1
16 741 378 1 1
14 702 382 1 1
16 694 374 1 1
15 724 381 1 1
15 748 376 1 1
15 718 379 1 1
16 711 375 1 1
15 714 381 1 1
20 728 377 1 1
23 719 377 1 1
17 706 377 1 1
19 706 377 1 1
15 736 378 1 1
16 708 376 1 1
15 706 379 1 1
25 752 377 1 1
15 722 376 1 1
14 731 381 1 1
15 706 377 1 1
18 774 380 1 1
15 718 376 1 1
14 714 381 1 1
14 706 378 1 1
15 744 381 1 1
15 755 378 1 1
15 725 378 1 1
14 738 378 1 1
15 727 379 1 1
16 718 379 1 1
16 713 379 1 1
16 715 379 1 1
15 718 379 1 1
15 723 381 1 1
13 705 380 1 1
14 772 377 1 1
15 720 379 1 1
16 721 380 1 1
16 719 380 1 1
14 722 381 1 1
13 711 381 1 1
14 715 380 1 1
16 704 380 1 1
48 677 379 1 1
159 598 382 1 1
46 615 381 0 1
49 563 383 1 0
43 587 381 0 1
37 830 378 1 1
47 606 381 0 1
47 561 378 0 0
47 558 382 1 0
46 654 378 1 1
53 559 379 1 1
46 631 380 1 1
46 570 378 0 0
46 562 384 0 1
55 553 378 0 1
48 594 382 1 1
48 580 383 1 1
47 595 381 1 1
19 543 377 0 0
15 678 385 1 1
14 671 403 1 1
15 680 381 1 1
13 678 379 1 1
15 680 379 1 1
19 690 380 1 1
14 733 379 1 1
14 713 381 1 1
15 706 379 1 1
14 1226 388 3 4
15 698 389 1 1
15 697 382 1 1
15 697 378 1 1
15 698 382 1 1
14 706 380 1 1
15 693 379 1 1
16 699 378 1 1
15 708 380 1 1
13 713 381 1 1
15 701 392 1 1
16 694 381 0 1
18 708 381 1 1
16 727 382 1 1
14 698 381 1 1
14 703 384 1 1
15 740 384 1 1
16 701 380 1 1
16 709 380 1 1
16 713 386 1 1
14 718 381 1 1
15 709 382 1 1
15 704 384 1 1
14 717 381 1 1
14 724 381 1 1
16 710 383 1 1
15 725 383 1 1
15 715 385 1 1
18 743 392 1 1
15 711 383 1 1
16 702 386 1 1
17 713 382 1 1
17 724 382 1 1
15 699 382 1 1
16 757 382 1 1
14 713 385 1 1
15 746 421 1 1
15 713 387 1 1
15 694 382 1 1
16 709 387 1 1
13 707 385 1 1
16 697 390 1 1
15 712 386 1 1
16 702 387 1 1
19 735 386 1 1
14 711 384 1 1
15 727 383 1 1
15 724 385 1 1
16 730 383 1 1
16 719 388 1 1
16 1739 396 4 7
16 713 385 1 1
14 778 435 1 1
20 1532 507 1 2
20 953 1013 1 1
22 775 564 1 1
22 740 378 1 1
14 714 375 1 1
16 714 376 1 1
16 726 378 1 1
17 792 407 1 1
16 829 615 1 1
16 739 374 1 1
16 724 373 1 1
16 735 378 1 1
17 719 377 1 1
15 713 380 1 1
23 727 379 1 1
15 742 393 1 1
16 723 374 1 1
16 725 417 1 1
11 728 374 1 1
18 739 381 1 1
24 733 378 1 1
17 721 373 1 1
15 722 373 1 1
14 823 384 1 1
16 716 378 1 1
15 720 375 1 1
15 728 378 1 1
15 807 374 1 1
14 732 376 1 1
15 758 379 1 1
14 768 378 1 1
15 1332 379 1 1
15 713 384 1 1
15 711 380 1 1
16 755 382 1 1
15 723 376 1 1
16 722 375 1 1
12 702 377 1 1
15 805 381 1 1
14 713 379 1 1
16 717 386 1 1
16 768 379 1 1
16 731 376 1 1
16 765 375 1 1
14 729 378 1 1
14 711 376 1 1
44 719 379 1 1
42 627 380 0 1
49 582 376 1 1
41 566 381 0 0
38 863 377 1 1
36 568 374 0 1
46 670 378 1 1
16 690 381 1 1
19 673 376 1 1
15 670 377 1 1
18 679 376 1 1
14 684 376 1 1
15 752 389 1 1
16 1306 380 2 4
16 702 382 1 1
18 724 377 1 1
18 742 378 1 1
17 692 379 1 1
16 698 376 1 1
17 695 380 1 1
16 698 382 1 1
17 701 377 1 1
17 690 380 1 1
17 692 379 1 1
15 702 377 1 1
16 687 381 1 1
15 696 378 1 1
18 694 379 1 1
17 725 377 1 1
19 773 381 1 1
18 733 395 1 1
16 716 378 1 1
17 703 382 1 1
17 713 377 1 1
16 698 381 1 1
17 699 377 1 1
16 698 378 1 1
17 715 380 1 1
14 691 380 1 1
17 712 378 1 1
16 694 379 1 1
18 735 379 1 1
16 725 379 1 1
15 698 379 1 1
16 715 392 1 1
15 701 383 1 1
18 709 380 1 1
17 755 379 1 1
15 730 378 1 1
17 739 379 1 1
18 707 379 1 1
15 705 379 1 1
18 709 379 1 1
18 706 380 1 1
15 713 381 1 1
15 707 383 1 1
17 729 381 1 1
18 720 380 1 1
17 728 385 1 1
17 731 380 1 1
15 740 384 1 1
16 738 380 1 1
17 736 385 1 1
18 1737 389 4 6
17 716 380 1 1
17 723 384 1 1
15 694 380 1 1
16 701 521 1 1
20 725 554 1 1
17 707 479 1 1
17 708 426 1 1
16 710 384 1 1
15 744 383 1 1
17 709 383 1 1
17 700 383 1 1
15 707 385 1 1
15 724 392 1 1
17 709 388 1 1
17 695 385 1 1
17 708 388 1 1
15 715 382 1 1
15 706 393 1 1
20 706 385 1 1
1461 761 409 1 1
17 746 403 1 1
14 721 390 1 1
14 725 387 1 1
14 760 396 1 1
15 819 384 1 1
15 725 388 1 1
14 714 385 1 1
14 729 384 1 1
14 824 383 1 1
15 736 388 1 1
15 763 385 1 1
17 737 386 1 1
16 768 384 1 1
15 738 391 1 1
15 728 383 1 1
14 724 387 1 1
15 799 383 1 1
15 747 386 1 1
14 723 389 1 1
14 729 388 1 1
15 749 384 1 1
16 713 387 1 1
12 703 390 1 1
44 681 384 1 1
46 615 386 1 1
46 550 382 0 1
44 584 384 1 0
39 826 383 1 1
38 562 384 0 1
42 583 383 1 0
48 554 383 0 0
47 652 389 1 1
41 553 394 0 0
42 662 387 1 0
53 567 384 0 1
49 555 384 0 0
51 622 384 1 1
53 589 388 0 1
47 699 392 1 1
16 676 388 1 1
16 676 385 1 1
16 681 384 1 1
16 684 386 1 1
16 743 385 1 1
15 1318 392 2 4
16 705 384 1 1
16 697 384 1 1
16 705 427 1 1
17 695 399 1 1
15 698 405 1 1
16 692 390 1 1
16 703 387 1 1
26 733 386 1 1
16 714 387 1 1
16 714 411 1 1
16 710 387 1 1
15 691 387 1 1
16 705 389 1 1
15 688 386 1 1
16 714 391 1 1
17 702 387 1 1
16 699 389 1 1
16 742 386 1 1
17 703 387 1 1
17 703 386 1 1
17 698 387 1 1
16 718 390 1 1
16 706 386 1 1
15 701 387 1 1
19 697 387 1 1
17 744 404 1 1
16 728 399 1 1
15 730 397 1 1
15 725 397 1 1
16 766 400 1 1
18 725 397 1 1
16 728 405 1 1
15 732 404 1 1
17 802 400 1 1
16 738 415 1 1
15 774 442 1 1
17 731 398 1 1
17 786 406 1 1
16 792 419 1 1
16 771 413 1 1
16 784 412 1 1
19 761 420 1 1
17 777 416 1 1
17 746 406 1 1
19 819 421 1 1
16 775 410 1 1
18 773 410 1 2
20 805 420 1 1
19 814 405 1 1
18 2123 449 4 7
19 786 409 1 1
18 749 419 1 1
19 754 408 1 1
16 750 403 1 1
16 740 409 1 1
17 743 407 1 1
16 778 418 1 1
19 776 432 1 1
19 808 416 1 1
16 765 405 1 1
16 789 409 1 1
18 779 424 1 1
19 781 429 1 1
18 767 421 1 1
17 780 429 1 1
18 769 429 1 1
17 756 431 1 1
17 770 415 1 1
22 762 412 1 1
17 738 406 1 1
2215 807 548 1 1
17 812 420 1 1
18 786 426 1 1
17 793 454 1 1
17 808 516 1 1
21 929 474 1 1
17 773 424 1 1
16 769 408 1 1
15 767 406 1 1
15 861 504 1 11
17 929 421 1 1
16 866 417 1 1
17 823 467 1 1
19 888 473 1 1
21 2533 555 1 1
19 796 421 1 1
17 807 912 1 1
19 824 547 1 1
17 772 409 1 1
12 777 428 1 1
17 888 432 1 1
15 774 411 1 1
15 774 422 1 1
18 758 410 1 1
17 775 411 1 1
16 778 421 1 1
17 775 413 1 1
15 748 402 1 1
49 750 402 1 1
51 639 400 1 1
45 570 404 1 1
55 589 402 0 1
46 861 404 1 1
44 592 416 1 1
54 716 410 1 1
45 580 402 1 1
42 647 402 1 1
54 579 400 1 1
54 568 401 1 1
55 645 402 1 1
44 602 401 1 1
18 695 401 1 1
17 699 410 1 1
19 724 418 1 1
17 773 412 1 2
16 797 420 1 1
18 762 451 1 1
19 1555 463 3 5
18 773 421 1 1
17 749 414 1 1
19 723 407 1 1
16 723 413 1 1
17 747 409 1 1
17 727 410 1 1
19 805 413 1 1
16 744 421 1 1
17 767 432 1 1
19 763 437 1 1
19 780 417 1 1
19 716 401 1 1
15 774 403 1 1
18 717 401 1 1
17 728 402 1 1
18 777 405 1 1
16 719 400 1 1
19 732 402 1 1
18 731 402 1 1
17 774 405 1 1
17 739 408 1 1
17 750 403 1 1
17 745 413 1 1
16 747 405 1 1
16 741 417 1 1
16 754 409 1 1
21 734 424 1 1
21 794 405 1 1
18 722 408 1 1
17 761 428 1 1
18 757 421 1 1
19 755 407 1 1
16 723 416 1 1
18 750 419 1 1
16 745 418 1 1
18 759 405 1 1
17 791 418 1 1
18 741 422 1 1
22 803 407 1 1
16 751 405 1 1
15 753 419 1 1
16 760 418 1 1
18 740 406 1 1
16 816 420 1 1
18 765 420 1 1
16 773 407 1 1
16 764 421 1 1
19 775 423 1 1
17 779 416 1 1
21 2065 452 5 8
16 750 419 1 1
16 747 412 1 1
17 730 418 1 1
16 732 422 1 1
17 729 417 1 1
19 746 408 1 1
16 735 418 1 1
16 752 415 1 1
18 741 418 1 1
19 809 409 1 1
18 756 429 1 1
18 772 418 1 1
18 738 411 1 1
17 745 409 1 1
18 748 415 1 1
18 743 414 1 1
16 745 405 1 1
23 761 415 1 1
15 754 418 1 1
17 747 410 1 1
1701 761 437 1 1
18 762 412 1 1
16 742 400 1 1
14 719 397 1 1
15 885 400 1 1
16 724 397 1 1
15 721 397 1 1
16 726 397 1 1
14 768 401 1 1
15 881 415 1 1
14 728 401 1 1
20 750 403 1 1
15 733 399 1 1
14 748 415 1 1
16 743 399 1 1
16 727 398 1 1
13 709 397 1 1
16 811 399 1 1
13 730 399 1 1
17 743 398 1 1
15 719 405 1 1
16 727 398 1 1
16 750 403 1 1
15 741 402 1 1
14 710 400 1 1
45 750 401 1 1
43 615 398 1 1
44 551 399 1 1
43 566 401 0 0
39 609 402 1 1
36 564 405 1 0
42 677 400 1 1
17 703 403 1 1
16 669 401 1 1
15 721 402 1 1
15 705 402 1 1
17 1315 406 3 4
16 697 399 1 1
15 711 399 1 1
18 683 398 1 1
18 694 397 1 1
16 745 402 1 1
17 700 397 1 1
16 703 398 1 1
16 696 396 1 1
19 711 398 0 1
15 700 399 1 1
17 703 404 1 1
16 705 399 1 1
15 726 400 1 1
18 789 398 1 1
17 708 398 1 1
16 710 400 1 1
16 708 400 1 1
16 724 399 1 1
16 713 399 1 1
19 706 399 1 1
18 708 399 1 1
15 727 398 1 1
15 717 399 1 1
16 751 411 1 5
83 1603 402 1 1
16 750 402 1 1
17 700 400 1 1
15 706 417 1 1
18 702 402 1 1
17 724 400 1 1
16 710 407 1 1
16 719 407 1 1
16 724 411 1 1
17 730 404 1 1
20 706 402 1 1
18 752 401 1 1
16 711 399 1 1
16 749 403 1 1
16 710 402 1 1
17 699 400 1 1
15 738 402 1 1
18 706 406 1 1
16 719 403 1 1
16 736 412 1 1
15 731 405 1 1
18 726 402 1 1
19 721 401 1 1
16 735 402 1 1
16 738 409 1 1
16 1796 420 4 8
18 728 411 1 1
17 697 404 1 1
18 712 411 1 1
17 705 411 1 1
16 707 421 1 1
17 731 423 1 1
16 782 425 1 1
17 713 420 1 1
16 713 414 1 1
17 712 408 1 1
16 717 406 1 1
16 707 408 1 1
17 703 412 1 1
17 700 410 1 1
18 716 406 1 1
18 700 409 1 1
16 700 407 1 1
1379 726 486 1 1
16 714 419 1 1
17 708 410 1 1
16 707 409 1 1
20 703 429 1 1
16 851 445 1 1
18 776 446 1 1
17 737 414 1 1
15 723 411 1 1
20 777 406 1 1
15 760 406 1 1
15 710 405 1 1
16 754 420 1 1
16 718 406 1 1
15 706 406 1 1
15 709 405 1 1
15 797 403 1 1
18 738 407 1 1
17 713 406 1 1
16 763 419 1 1
16 770 419 1 1
14 731 406 1 1
44 692 405 1 1
49 630 411 1 1
49 552 417 1 1
50 561 404 1 0
42 825 403 1 1
43 778 409 1 1
49 653 411 1 1
51 556 406 0 0
54 631 411 1 1
52 606 405 1 0
44 632 408 1 1
54 581 408 1 0
44 633 411 1 1
18 659 405 1 1
17 719 408 1 1
15 712 409 1 1
16 1297 407 3 5
16 675 406 1 1
16 690 408 1 1
16 689 411 1 1
16 697 406 1 1
16 697 405 1 1
17 726 407 1 1
17 690 405 1 1
16 699 406 1 1
15 696 405 1 1
16 687 404 1 1
17 698 406 1 1
17 691 406 1 1
16 729 406 1 1
17 701 406 1 1
15 706 410 1 1
17 743 412 1 1
17 695 412 1 1
18 702 411 1 1
16 701 406 1 1
17 712 407 1 1
18 698 408 1 1
16 702 407 1 1
17 699 406 0 1
15 710 409 1 1
17 730 409 1 1
16 724 408 1 1
16 730 409 1 1
16 697 409 1 1
17 716 408 1 1
19 705 411 1 1
16 716 411 1 1
16 701 409 1 1
17 705 410 1 2
17 696 407 1 1
15 706 407 1 1
16 704 407 1 1
16 711 408 1 1
17 747 407 1 1
16 719 408 1 1
16 745 410 1 1
15 718 408 1 1
16 705 408 1 1
17 731 407 1 1
16 710 409 1 1
17 717 409 1 1
17 726 411 1 1
18 729 407 1 1
17 733 408 1 1
16 718 408 1 1
18 1723 413 4 7
18 726 410 1 1
17 700 411 1 1
18 691 409 1 1
18 696 412 1 1
17 706 411 1 1
17 700 417 1 1
15 705 416 1 1
17 712 415 1 1
16 753 409 1 1
15 708 409 1 1
17 703 411 1 1
16 709 409 1 1
16 718 410 1 1
16 720 414 1 1
17 706 411 1 1
19 712 417 1 1
19 717 413 1 1
17 715 409 1 1
16 704 410 1 1
17 750 409 1 1
21 714 411 1 1
17 709 409 1 1
18 706 412 1 1
16 764 411 1 1
15 705 412 1 1
18 698 414 1 1
17 700 409 1 1
17 746 413 1 1
16 753 411 1 1
22 707 413 1 1
17 750 419 1 1
16 716 415 1 2
16 756 420 1 1
16 714 417 1 1
16 708 417 1 1
13 703 411 1 1
17 765 417 1 1
15 709 420 1 1
19 712 415 1 1
17 709 420 1 1
17 722 415 1 1
16 737 414 1 1
17 711 415 1 1
48 716 414 1 1
51 621 431 1 1
55 578 432 1 1
45 623 449 1 0
41 919 489 1 2
49 670 612 1 1
61 868 1193 1 2
35 615 634 0 1
18 920 443 1 1
16 1397 430 3 5
19 724 435 1 1
17 687 420 1 1
18 704 423 1 1
16 698 421 1 1
18 698 419 1 1
17 737 420 1 1
21 734 423 1 1
17 699 420 1 1
17 703 420 1 1
17 700 423 1 1
17 1546 448 3 5
16 700 447 1 1
17 739 430 1 1
17 695 506 1 1
17 729 637 1 1
17 762 421 1 1
17 707 424 1 1
18 1548 478 3 5
16 1344 454 3 6
16 727 472 1 1
16 1469 607 4 8
18 768 473 1 1
21 747 446 1 1
17 851 454 1 1
20 799 583 1 1
20 2003 875 4 7
16 730 432 1 1
17 750 424 1 1
19 721 419 1 1
19 1527 429 4 5
20 1371 431 3 4
16 1349 430 3 4
16 721 422 1 1
17 1515 444 3 5
17 713 510 1 1
20 801 645 1 1
16 744 425 1 1
18 739 421 1 1
15 1540 429 3 5
16 803 420 1 3
16 729 422 1 1
18 1523 430 3 5
16 727 421 1 1
16 777 431 1 1
18 741 421 1 1
19 790 434 1 1
17 759 422 1 1
17 1615 431 3 5
16 1385 430 3 4
16 2028 453 4 8
18 734 427 1 1
20 747 422 1 1
18 1504 431 3 4
15 1354 427 2 5
16 1335 426 3 5
16 736 421 1 2
15 741 424 1 1
16 721 422 1 1
17 1517 431 3 4
15 1420 428 3 5
15 731 421 1 1
18 716 460 1 1
17 714 427 1 1
16 1561 426 3 4
16 1325 427 2 4
16 1321 430 3 4
16 1369 435 2 4
18 1364 429 2 8
15 1315 435 2 6
16 737 422 1 1
2112 755 431 1 1
21 1533 434 2 9
25 1368 432 2 9
21 1382 471 2 4
20 734 424 1 1
22 1644 433 4 6
21 1350 437 3 5
21 746 440 1 1
22 806 485 1 1
24 835 440 1 1
21 1598 452 3 5
21 737 435 1 1
22 1628 486 7 5
29 1533 455 4 5
22 2612 463 3 5
26 1422 436 2 4
27 865 422 1 1
31 780 416 1 1
21 747 445 1 1
20 1553 424 2 4
20 1517 427 3 5
19 739 415 1 1
15 721 417 1 1
50 752 420 1 1
42 628 415 0 1
53 609 416 0 1
41 862 416 1 1
41 798 419 1 1
42 670 420 1 1
18 560 419 1 1
19 1436 421 2 4
19 676 416 1 1
17 1444 425 3 4
16 1308 422 2 4
17 691 415 1 1
18 1461 435 3 4
20 698 419 1 1
18 712 423 1 1
20 701 414 1 1
21 1524 428 3 5
17 720 418 1 1
16 1472 420 3 4
16 808 425 1 1
17 1508 425 3 4
16 1359 426 2 4
16 703 418 1 1
20 1572 426 3 4
16 1302 424 3 4
17 780 433 1 1
18 775 418 1 1
18 1566 425 3 5
16 774 422 1 1
17 735 420 1 1
18 710 419 1 1
17 1609 425 3 4
16 702 424 1 1
17 781 419 1 1
16 1606 425 3 4
16 1393 430 4 4
16 709 420 1 1
19 776 419 1 5
21 766 420 1 1
19 803 429 1 1
20 714 418 1 1
19 787 424 1 1
17 1604 426 2 4
16 718 421 1 1
17 1473 426 2 4
15 1395 436 2 4
16 800 424 1 1
20 725 420 1 1
17 1582 425 3 4
17 781 426 1 1
18 1517 430 3 5
16 1431 430 2 4
16 1366 425 3 4
16 1385 425 3 4
19 1354 424 6 4
16 819 421 1 1
19 831 427 1 1
18 2810 490 7 11
18 1565 442 3 4
17 742 430 1 1
18 735 427 1 1
16 744 422 1 1
19 1597 426 3 5
17 703 425 1 1
16 1472 429 2 4
19 757 421 1 1
18 810 423 1 1
16 710 428 1 1
19 709 421 1 1
18 1555 436 3 5
16 760 434 1 1
17 1016 783 1 2
24 997 959 1 1
20 776 488 1 1
17 768 425 1 1
18 760 418 1 1
22 1555 427 3 5
3016 746 452 1 1
17 779 428 1 1
32 833 673 1 1
16 777 425 1 1
22 1577 435 3 4
17 872 422 1 1
18 778 422 1 1
17 1572 440 3 4
16 1399 430 3 5
17 891 421 1 1
17 1542 428 3 5
17 786 428 1 1
17 766 428 1 1
16 777 421 1 1
17 760 422 1 1
18 1671 428 3 5
17 1582 427 2 4
16 1404 427 2 9
16 795 425 1 1
16 785 421 1 1
19 2102 430 3 5
18 1948 429 1 1
47 798 427 1 1
45 878 428 1 1
44 559 426 1 1
54 574 421 0 1
39 836 422 1 1
39 782 421 1 1
45 707 425 1 1
19 583 426 1 1
19 2140 432 6 7
17 715 428 1 1
18 714 431 1 1
19 1555 436 3 4
18 719 425 1 1
18 767 426 1 1
18 756 424 1 1
16 1536 429 3 4
17 742 423 1 1
17 762 427 1 1
18 740 422 1 1
17 736 424 1 1
17 741 422 1 1
17 800 444 1 1
16 770 455 1 1
18 797 423 1 1
18 741 448 1 1
17 743 426 1 1
16 733 429 1 1
18 756 423 1 1
19 740 426 1 1
17 1526 446 3 5
16 1351 437 3 4
17 761 429 1 1
16 731 428 1 1
17 745 425 1 1
18 750 425 1 1
19 791 425 1 1
16 1532 429 3 4
17 746 430 1 1
20 733 424 1 1
17 760 426 1 1
17 1520 433 3 4
17 746 425 1 1
17 741 427 1 1
18 1524 431 3 4
18 740 428 1 1
17 738 448 1 1
19 751 426 1 1
19 1566 431 3 5
17 762 428 1 1
19 747 425 1 1
19 759 430 1 1
18 805 426 1 1
19 857 426 1 1
18 790 436 2 1
19 779 425 1 1
18 766 432 1 1
19 759 425 1 1
17 1601 431 3 5
16 1965 439 3 6
18 779 441 1 1
18 746 441 1 1
18 776 426 1 1
18 775 428 1 1
19 736 435 1 1
17 750 427 1 1
17 781 428 1 1
15 1547 434 3 4
17 1374 432 3 4
18 747 428 1 1
18 745 427 1 1
16 740 428 1 1
19 739 429 1 1
17 738 427 1 1
20 744 435 1 1
17 746 432 1 1
19 739 435 1 1
18 776 429 1 1
17 739 431 1 1
18 733 433 1 1
17 772 435 1 1
18 828 429 1 1
18 811 427 1 1
18 760 429 1 10
20 815 434 1 1
19 752 429 1 1
18 763 432 1 1
18 743 433 1 1
17 746 429 1 1
22 884 430 1 1
17 822 431 1 1
18 751 429 1 1
17 760 427 1 1
16 801 432 1 1
44 734 431 1 1
47 640 425 1 1
53 559 429 1 1
43 608 428 1 1
45 854 428 1 1
37 787 429 1 1
44 738 432 1 1
55 577 429 0 1
43 595 429 1 1
55 659 430 1 1
55 592 429 0 1
21 629 428 1 1
17 1353 435 3 6
19 713 428 1 1
19 713 428 1 1
19 726 433 1 1
17 1524 436 3 4
17 1381 437 2 4
16 770 430 1 1
19 1527 435 3 9
16 737 432 1 1
16 1487 439 3 5
18 731 430 1 1
18 744 430 1 1
17 738 433 1 1
19 757 430 1 1
19 740 433 1 1
15 722 431 1 1
20 783 430 1 1
17 743 442 1 1
17 749 429 1 1
18 739 431 1 1
18 761 433 1 1
17 748 431 1 1
19 759 431 1 1
18 757 430 1 1
17 758 437 1 1
19 776 430 1 1
17 751 432 1 1
18 767 430 1 1
20 761 432 1 1
17 750 431 1 1
19 748 431 1 1
18 754 432 1 1
20 762 434 1 1
18 746 435 1 1
21 756 432 1 1
20 785 434 1 1
17 742 436 1 1
19 738 433 1 1
18 746 433 1 1
18 777 432 1 1
17 744 432 1 1
18 743 435 1 1
17 755 432 1 1
18 783 434 1 1
19 780 436 1 1
19 762 434 1 1
18 768 434 1 1
19 772 432 1 1
20 768 432 1 1
19 813 436 1 1
19 1891 452 7 6
18 750 442 1 1
17 748 434 1 1
19 735 436 1 1
23 763 435 1 1
18 1596 439 3 5
16 745 433 1 1
17 756 465 1 1
20 779 435 1 1
19 755 433 1 1
17 756 437 1 1
18 745 440 1 1
19 758 436 1 1
19 748 438 1 1
19 744 441 1 1
18 744 434 1 1
19 755 436 1 1
18 747 434 1 1
16 744 437 1 1
18 774 435 1 1
19 755 435 1 1
19 756 434 1 1
18 739 446 1 1
18 834 444 1 1
18 750 450 1 1
17 763 444 1 1
17 746 445 1 1
27 831 457 1 1
19 869 461 1 1
18 785 448 1 1
19 755 455 1 1
17 756 448 1 1
17 762 458 1 1
17 750 461 1 1
21 753 454 1 1
18 725 456 1 1
19 838 442 1 1
21 751 446 1 1
16 773 445 1 1
16 823 451 1 2
17 784 452 1 1
17 792 455 1 1
18 788 455 1 1
50 814 456 1 3
53 641 456 1 1
46 579 454 1 1
54 579 445 0 1
41 866 445 1 1
40 805 447 1 1
22 566 459 1 1
15 573 446 1 0
16 565 459 1 0
16 672 446 1 1
16 565 443 1 1
54 648 458 1 1
50 573 452 0 0
54 599 454 1 1
49 643 461 1 1
47 596 447 1 1
19 675 436 1 1
15 686 451 1 1
16 717 448 0 0
488 764 458 1 1
14 749 506 0 5
14 636 503 1 1
13 583 447 1 0
13 556 439 0 0
50 585 450 0 0
18 744 449 1 1
19 777 447 1 1
22 774 455 1 1
18 741 446 1 1
16 740 449 1 2
18 751 452 1 1
18 788 455 1 1
18 758 448 1 1
18 767 442 1 1
20 769 447 1 1
18 758 442 1 1
18 733 439 1 1
16 725 444 1 1
18 786 437 1 1
17 742 437 1 1
18 740 437 1 1
18 742 438 1 1
18 753 438 1 1
21 742 440 1 1
19 741 439 1 1
18 741 437 1 1
18 766 437 1 1
20 729 441 1 1
18 744 438 1 1
18 743 438 1 1
17 782 439 1 1
18 741 437 1 1
17 752 440 1 1
20 742 439 1 1
18 758 437 1 1
17 741 440 1 1
17 743 440 1 1
18 754 439 1 1
21 756 437 1 1
20 751 440 1 1
20 758 441 1 1
18 750 439 1 1
17 761 440 1 1
20 741 442 1 1
16 746 440 1 1
19 742 440 1 1
18 789 440 1 1
19 759 440 1 1
19 769 441 1 1
20 778 443 1 1
20 778 442 1 1
18 767 445 1 1
19 1927 454 4 6
17 749 455 1 1
18 739 447 1 1
21 747 470 1 1
19 741 448 1 1
18 737 445 1 1
18 754 443 1 1
19 731 440 1 1
19 744 440 1 1
19 739 441 1 1
20 785 441 1 1
17 743 440 1 1
17 736 440 1 1
17 737 445 1 1
19 758 440 1 1
20 748 443 1 1
18 748 492 1 1
21 781 503 1 1
22 885 1038 1 1
28 1019 1111 1 1
21 800 575 1 1
2189 776 451 1 1
24 772 440 1 1
24 767 440 1 1
26 756 443 1 1
31 748 442 1 1
24 860 461 1 1
23 773 445 1 1
23 795 712 1 1
23 792 444 1 1
23 801 439 1 1
19 794 440 1 1
20 843 446 1 1
22 769 439 1 1
23 773 440 1 1
23 773 442 1 1
25 796 444 1 1
30 820 442 1 1
24 765 440 1 1
18 777 453 1 1
23 868 440 1 1
20 791 443 1 1
24 809 443 2 3
23 767 439 1 1
21 808 440 1 1
22 794 441 1 1
22 766 443 1 1
15 740 466 1 1
45 770 440 1 1
98 754 452 1 1
10 553 448 0 1
43 565 445 1 1
42 551 475 1 1
44 560 448 1 0
26 656 460 0 0
34 592 439 0 0
43 555 452 0 0
54 855 445 1 1
45 559 440 1 0
43 563 439 0 1
45 552 442 0 0
24 621 439 1 1
21 583 441 1 0
43 564 440 0 1
53 557 442 1 1
25 701 474 0 0
37 680 443 0 0
26 565 446 0 0
41 553 442 0 0
43 577 444 1 0
42 566 450 0 0
51 560 446 0 1
25 555 441 0 0
45 571 448 0 1
27 556 443 0 1
40 559 444 0 1
25 558 457 0 0
24 710 443 1 1
23 701 442 0 0
25 678 447 0 0
56 549 444 1 0
52 585 474 0 0
42 576 440 0 1
47 556 444 0 1
22 550 455 1 1
21 574 439 0 0
